Nummer;Klas;Tekstnaam;Veld;Code;Veldnummer;Verbandnummer;Dataset
304;1;Beton;door gebruik van centrale verwarming krimpt het beton;t;2;;vanLoon
316;1;Beton;beton droogt uit door verwarming;t;2;;vanLoon
424;1;Beton;Centrale verwarming zorgt ervoor dat gebouwen krimpen;t;2;;vanLoon
511;1;Beton;door de centraleverwaroming droogt het beton uit;t;2;;vanLoon
110;2;Beton;word het gekrompen door de centrale verwarming;t;2;;vanLoon
326;2;Beton;beton droogt uit door de centrale verwarming;t;2;;vanLoon
425;2;Beton;droogt het beton uit en krimpt in elkaar;t;2;;vanLoon
518;2;Beton;Beton kan uitdrogen door de centrale verwarming. gevolg in betonkrimp;t;2;;vanLoon
403;1;Beton;het beton krimpt door de verwarming;t;3;;vanLoon
418;1;Beton;beton krimt dmv verwarmingsbuizen;t;3;;vanLoon
508;1;Beton;door verwarming droogt het beton uit;t;3;;vanLoon
523;1;Beton;door het krimpen van de gebouwen, komen liften vast te zitten.;t;4;;vanLoon
445;1;Beton;Gedaan;;1;;vanLoon
445;1;Beton;Gedaan;;2;;vanLoon
584;2;Beton;geen rekning gehouden met centrale verwarming;;2;;vanLoon
445;1;Beton;Gedaan;;3;;vanLoon
445;1;Beton;Gedaan;;4;;vanLoon
20I6F;H3D;Beton ;wordt het gebouw kleiner;g;3;;JOL2-1
103;1;Botox;kan niks bewegen;c;1;;vanLoon
205;1;Botox;komt het dat je hier geen gevoel meer in gaat krijgen;c;1;;vanLoon
211;1;Botox;maakt je mooier;c;1;;vanLoon
502;1;Botox;Kun je hard gaan knipperen met je oogleden.;c;1;;vanLoon
205;1;Botox;worden de plooien tussen de huid en de zenuwen opgevult;c;2;;vanLoon
211;1;Botox;word gebruikt door chirurgen;c;2;;vanLoon
418;1;Botox;helpt patienten genezen waar botox voor bestemd is;c;2;;vanLoon
520;1;Botox;werd de spier minder goed;c;2;;vanLoon
113;2;Botox;spieren functioneren mider;c;2;;vanLoon
410;2;Botox;Botox word als lichaamsverandering gebruikt;c;2;;vanLoon
425;2;Botox;werkt de spier niet meer;c;2;;vanLoon
503;2;Botox;Kunnen mensen het gebruiken in hun voordeel.;c;2;;vanLoon
509;2;Botox;door te veel botox kunnen de zenuwen verstopt raken;c;2;;vanLoon
103;1;Botox;mensen gaan het doen;c;3;;vanLoon
211;1;Botox;als patitienten een oogkrimp hebben;c;3;;vanLoon
307;1;Botox;Wordt het gebruikt om jezelf mooier te maken;c;3;;vanLoon
409;1;Botox;kan je hem niet meer gebruiken;c;3;;vanLoon
418;1;Botox;gebruiken veel mensen botox;c;3;;vanLoon
137;2;Botox;worden dikker;c;3;;vanLoon
103;1;Botox;kan je niks meer in je gezicht bewegen;c;4;;vanLoon
427;1;Botox;kan je ontspannen;c;4;;vanLoon
218;2;Botox;De behandeling duurt tussen 1 maand en 6 maanden.;c;4;;vanLoon
214;1;Botox;Kan je je emoties minder goed tonen;d;2;;vanLoon
301;1;Botox;blokkeert het gebruik van de zenuwen en de huid;d;2;;vanLoon
514;1;Botox;laten mensen die veel knipperen het vaak inspuiten.;d;2;;vanLoon
302;2;Botox;verlamt het;d;2;;vanLoon
133;1;Botox;Rimpels gaan weg;d;3;;vanLoon
325;1;Botox;Kunnen mensen die bijvoorbeeld te vaak knipperen, minder vaak knipperen.;d;3;;vanLoon
331;1;Botox;Verdwijnen rimpels;d;3;;vanLoon
514;1;Botox;dan blokkert de botox het spiersignaal en knipperen ze minder.;d;3;;vanLoon
517;1;Botox;Wordt gebruikt voor mensen die veel knipperen;d;3;;vanLoon
224;2;Botox;Kunnen bijvoorbeeld patiÃ«nten geholpen worden die hard met hun ogen knipperen.;d;3;;vanLoon
425;2;Botox;heb je dan geen last meer van rimpels;d;3;;vanLoon
506;2;Botox;Spierverlammen.;d;3;;vanLoon
307;1;Botox;Wordt het gebruikt om mensen met bijvoorbeeld heftig knipperende oogleden daarvan te genezen;d;4;;vanLoon
316;1;Botox;spieren worden niet hartstikke hard aangespannen;d;4;;vanLoon
322;1;Botox;zenuw trekken worden gestopt;d;4;;vanLoon
421;1;Botox;zenuwen doen het niet meer;d;4;;vanLoon
518;2;Botox;niet meer zo snel achter elkaar knipperen;d;4;;vanLoon
106;1;Botox;Gebruiken mensen het voor als ze iets niet goed kunnen. Fysiek;f;1;;vanLoon
118;1;Botox;Kan er een ongeluk gebeuren zoals in amerika met 28 doden;f;1;;vanLoon
121;1;Botox;Daarom zijn er in amerika een aantal doden gevallen;f;1;;vanLoon
133;1;Botox;Kunnen mensen overlijden;f;1;;vanLoon
406;1;Botox;kunnen er doden vallen want al heb je je zenuwen uitgeschakeld.;f;1;;vanLoon
517;1;Botox;Gevaarlijk, men krijgt spierproblemen;f;1;;vanLoon
520;1;Botox;was eerst verboden;f;1;;vanLoon
110;2;Botox;kun je dood gaan;f;1;;vanLoon
119;2;Botox;kan het gebruikt worden in de mediche industrie;f;1;;vanLoon
137;2;Botox;kan je dood gaan;f;1;;vanLoon
410;2;Botox;Kan met overdosis tot overlijding lijden;f;1;;vanLoon
413;2;Botox;teveel gebruik kan mensen doden;f;1;;vanLoon
503;2;Botox;Is het gevaarlijk.;f;1;;vanLoon
515;2;Botox;kan het lijden tot dood als er teveel word gebruikt;f;1;;vanLoon
584;2;Botox;strenge controle;f;1;;vanLoon
106;1;Botox;Gebruiken mensen het om mooier te lijken;f;2;;vanLoon
121;1;Botox;het is legaal in nederland sinds 1989;f;2;;vanLoon
139;1;Botox;Kan het in de plastische chirugie gebruikt worden.;f;2;;vanLoon
217;1;Botox;Veroorzaakt ongelukken;f;2;;vanLoon
328;1;Botox;kan het heel gevaarlijk zijn;f;2;;vanLoon
406;1;Botox;word het in de ............. gebruikt ik weet niemeer hoe het heet maar die mensen doen ook borstvergrotingen enz;f;2;;vanLoon
424;1;Botox;word het veel gebruikt bij plastische chirugie;f;2;;vanLoon
119;2;Botox;kan het gebruikt worden bij plastiche chirugie;f;2;;vanLoon
212;2;Botox;Slechtere communicatie tussen spieren in de huid;f;2;;vanLoon
215;2;Botox;Spieren worden slapper.;f;2;;vanLoon
314;2;Botox;kan het ook worden gebruikt om jezelf mooier te maken;f;2;;vanLoon
323;2;Botox;Botox wordt gebruikt bij plastische chirurgie.;f;2;;vanLoon
512;2;Botox;door een gif;f;2;;vanLoon
121;1;Botox;wordt het gebruikt in de plastische chirurgie;f;3;;vanLoon
130;1;Botox;mensen overlijden aan overdosis;f;3;;vanLoon
217;1;Botox;2004 In Amerika 28 doden door Botox;f;3;;vanLoon
223;1;Botox;kan het dodelijk zijn - in 2001 waren, door en foute dosering, 28 mensen gestorven.;f;3;;vanLoon
328;1;Botox;24 doden in de  VS in 2001;f;3;;vanLoon
209;2;Botox;zijn er door verkeerde dosering in 2004 in Amerika doden gevallen;f;3;;vanLoon
407;2;Botox;kan het dodelijk;f;3;;vanLoon
509;2;Botox;in Amerika zijn er daardoor 28 mensen dood gegaan;f;3;;vanLoon
139;1;Botox;Kan het ook gebeuren dat het gevaarlijk is als je een overdosis botox toegedient krijgt.;f;4;;vanLoon
217;1;Botox;Werkt maar 1 tot 6 maanden;f;4;;vanLoon
223;1;Botox;Wordt het gebruikt in de medische wereld.;f;4;;vanLoon
328;1;Botox;strenge controle na toestaan van botox in 1989;f;4;;vanLoon
418;1;Botox;is maar voor 1 tot 6 maanden;f;4;;vanLoon
505;1;Botox;werkt botox maar 1 tot 6 maanden en daarna krijg je toch weer rimpels;f;4;;vanLoon
508;1;Botox;blijft maar 1 tot 6 maanden zitten en moeten heel voorzichtig ijn met de dosis;f;4;;vanLoon
511;1;Botox;kunnen ongelukken gebeuren met doden;f;4;;vanLoon
131;2;Botox;slecht voor gezondheid;f;4;;vanLoon
215;2;Botox;Plastische chirurgie.;f;4;;vanLoon
416;2;Botox;Moet vaak want blijft maar 1 tot 6 maanden;f;4;;vanLoon
503;2;Botox;Gebruiken mensen het om er beter uit te zien.;f;4;;vanLoon
512;2;Botox;voor de spieren rondom je ogen;f;4;;vanLoon
130;1;Botox;spier trekt niet meer sames;g;1;;vanLoon
139;1;Botox;Kan het medisch gebruikt worden en zo kunnen constante spieraanspanningen verminderd worden.;g;1;;vanLoon
202;1;Botox;hebben mensen die eerst last hadden van het hard knipperen met de ogen daar geen last meer van;g;1;;vanLoon
214;1;Botox;Kan je een gezichtsuitdrukking krijgen die je helemaal niet wilt.;g;1;;vanLoon
217;1;Botox;verlamt spieren rondom ogen;g;1;;vanLoon
223;1;Botox;wordt het gebruikt in de plastische chirurgie, om rimpels weg te werken.;g;1;;vanLoon
301;1;Botox;werken je zenuwen minder goed;g;1;;vanLoon
304;1;Botox;kunnen spiersamentrekkingen geholpen worden;g;1;;vanLoon
310;1;Botox;Emotie kan ongewenst verdwijnen.;g;1;;vanLoon
313;1;Botox;kunnen dingen verwijderd worden zoals dat je met je ogen heel snel knippert;g;1;;vanLoon
316;1;Botox;Minder gezichtsuitdrukkingen;g;1;;vanLoon
319;1;Botox;Helpt het mensen die te veel oogaanspanningen hebben;g;1;;vanLoon
325;1;Botox;Worden rimpels strakgetrokken;g;1;;vanLoon
331;1;Botox;Kan het helpen tegen mensen die te hard met hun ogen knipperden;g;1;;vanLoon
403;1;Botox;kunnen je spieren niet meer zo goed aanspannen;g;1;;vanLoon
418;1;Botox;helpt rimpels enz verdwijnen;g;1;;vanLoon
421;1;Botox;zie je er jonger uit;g;1;;vanLoon
424;1;Botox;zien mensen er jonger uit;g;1;;vanLoon
442;1;Botox;ogen worden verlamd dat je ze niet meer hard dichtknijpt;g;1;;vanLoon
505;1;Botox;zien de mensen die botox gebruiken er jonger uit voor een paar maanden;g;1;;vanLoon
508;1;Botox;mensen die vaak en hard knipperen kunnen het daarmee tegen gaan;g;1;;vanLoon
514;1;Botox;kunnen spieren verlamd raken.;g;1;;vanLoon
101;2;Botox;spieren verslappen;g;1;;vanLoon
107;2;Botox;kan het worden verholpen dat je vaak met je ogen knippert;g;1;;vanLoon
113;2;Botox;raken sommige spieren verlampt;g;1;;vanLoon
134;2;Botox;Worden spieren  verlamd;g;1;;vanLoon
203;2;Botox;Het werd bij patiÃ«nten gebruikt met samentrekkende spieren.;g;1;;vanLoon
206;2;Botox;Mensen die heel veel knipperen kunnen dat krijgen waardoor dit verminderd.;g;1;;vanLoon
209;2;Botox;spiersamentrekkingen (mensen die heel erg met hun ogen knipperen) kunnen hierdoor worden afgenomen;g;1;;vanLoon
212;2;Botox;Zie je er minder oud uit;g;1;;vanLoon
221;2;Botox;Mensen gaan minder knipperen;g;1;;vanLoon
224;2;Botox;Zien mensen er jonger uit.;g;1;;vanLoon
302;2;Botox;zenuw trekt niet meer samen;g;1;;vanLoon
311;2;Botox;ontspannen je spiertjes;g;1;;vanLoon
314;2;Botox;kunnen mensen met spierproblemen geholpen worden;g;1;;vanLoon
317;2;Botox;worden de spieren wat losser ipv samengetrokken;g;1;;vanLoon
320;2;Botox;Worden de spieren verlamd;g;1;;vanLoon
323;2;Botox;Wordt gebruikt bij samentrekkende spieren, zoals veel knipperende ogen.;g;1;;vanLoon
326;2;Botox;raken zenuwen verlamd;g;1;;vanLoon
407;2;Botox;kun je spieren stoppen met bewegen;g;1;;vanLoon
416;2;Botox;Minder met je ogen knipperen;g;1;;vanLoon
422;2;Botox;zie je er jonger uit;g;1;;vanLoon
425;2;Botox;worden rimpels gladgestreken voor 1 tot 6 maanden;g;1;;vanLoon
506;2;Botox;Je ziet er jonger uit.;g;1;;vanLoon
509;2;Botox;worden zenuwen verlamd;g;1;;vanLoon
103;1;Botox;ziet er jonger uit;g;2;;vanLoon
118;1;Botox;gaan de rimpels voor een bepaalde tijd weg;g;2;;vanLoon
130;1;Botox;om rimpels weg the halen;g;2;;vanLoon
133;1;Botox;De huid wordt strakker;g;2;;vanLoon
202;1;Botox;verdwijnen rimpels in het gezicht;g;2;;vanLoon
208;1;Botox;rimpels rondom de ogen kunnen worden verwijderd voor ongeveer 1-6 maanden;g;2;;vanLoon
223;1;Botox;wordt het gebruikt als medicijn, tegen mensen die te vaak knipperen of andere bewegingen maken in hun gezicht;g;2;;vanLoon
304;1;Botox;kunnen rimpels opgevuld worden;g;2;;vanLoon
307;1;Botox;Kun je zorgen dat spieren zich niet meer samentrekken;g;2;;vanLoon
310;1;Botox;Spieren verlammen.;g;2;;vanLoon
313;1;Botox;kunnen rimpels weggehaald worden (plastische surgerie);g;2;;vanLoon
316;1;Botox;Spieren worden verlamd;g;2;;vanLoon
319;1;Botox;Kan het je rimpels wegwerken;g;2;;vanLoon
322;1;Botox;de zenuwen worden verlamt;g;2;;vanLoon
325;1;Botox;Worden zenuwen verlamd;g;2;;vanLoon
331;1;Botox;Kan het de huid gladstrijken;g;2;;vanLoon
403;1;Botox;verdwijnen rimpels;g;2;;vanLoon
409;1;Botox;raakt de spier verdoofd;g;2;;vanLoon
421;1;Botox;je aanspansignaal werkt niet meer goed;g;2;;vanLoon
427;1;Botox;verlamd je huid;g;2;;vanLoon
442;1;Botox;je kunt er rimpels mee wegwerken;g;2;;vanLoon
502;1;Botox;Kunnen rimpels worden verwijderd.;g;2;;vanLoon
505;1;Botox;door de botox raken spieren in de huid verlamd;g;2;;vanLoon
508;1;Botox;om rimpels weg te doen;g;2;;vanLoon
511;1;Botox;wordt de huid gladgetrokken;g;2;;vanLoon
517;1;Botox;Spieren spannen minder aan;g;2;;vanLoon
523;1;Botox;zenuwen verlammen,waardoor men bijv. minder snel fronst.;g;2;;vanLoon
101;2;Botox;strakkere huid;g;2;;vanLoon
107;2;Botox;kunnen er rimpels weggehaald worden;g;2;;vanLoon
110;2;Botox;krijg je minder rimpels;g;2;;vanLoon
131;2;Botox;de huid wordt verlamd;g;2;;vanLoon
134;2;Botox;Verdwijnen rimpels;g;2;;vanLoon
137;2;Botox;kunnen zenuwen niet meer samentrekken;g;2;;vanLoon
203;2;Botox;Het wordt in de plastische chirurgie gebruikt om rimpels weg te werken.;g;2;;vanLoon
206;2;Botox;Gebruiken ze tegen de rimpels;g;2;;vanLoon
209;2;Botox;gebruiken veel mensen het om rimpels op het voorhoofd en rond de ogen weg te laten halen;g;2;;vanLoon
218;2;Botox;Mensen gebruiken botox om de rimpels bij hun ogen en voorhoofd weg te halen.;g;2;;vanLoon
221;2;Botox;rimpels verdwijnen;g;2;;vanLoon
224;2;Botox;Worden de spieren een soort van verlamd.;g;2;;vanLoon
311;2;Botox;rimpels rond ogen en voorhoofd worden weggehaald;g;2;;vanLoon
320;2;Botox;Verdwijnen rimpels;g;2;;vanLoon
326;2;Botox;trekken rimpels weg;g;2;;vanLoon
407;2;Botox;vertraagt de singnalen naar huidzenuwen;g;2;;vanLoon
416;2;Botox;Rimpels gaan weg;g;2;;vanLoon
419;2;Botox;rimpels verdwijnen dan;g;2;;vanLoon
422;2;Botox;kun je de huid niet meer bewegen;g;2;;vanLoon
506;2;Botox;Problemen met oogknippering.;g;2;;vanLoon
515;2;Botox;kan het rimpels rond de ogen en voorhoofd weghalen;g;2;;vanLoon
518;2;Botox;verlamd de spier;g;2;;vanLoon
584;2;Botox;gebruikt tegen samentrekken van spieren;g;2;;vanLoon
106;1;Botox;Ze zien er jonger uit;g;3;;vanLoon
109;1;Botox;kom je er beter uit te zien.;g;3;;vanLoon
118;1;Botox;zie je er jonger uit;g;3;;vanLoon
139;1;Botox;Kan je ook van je rimpels worden afgeholpen door je spieren in je gezicht aan te spannen.;g;3;;vanLoon
202;1;Botox;kunnen mensen soms ongewenste gezichtsuitdrukkingen krijgen;g;3;;vanLoon
205;1;Botox;worden rimpeltje rond de ogen niet meer zicht baar;g;3;;vanLoon
208;1;Botox;veel mensen doen dit;g;3;;vanLoon
301;1;Botox;heb je soms minder gezichtsuitdrukkingen;g;3;;vanLoon
304;1;Botox;kan de gezichtsuitdrukking ongewenst veranderen;g;3;;vanLoon
310;1;Botox;Minder rimpels.;g;3;;vanLoon
313;1;Botox;kunnen mensen soms moeilijk hun emoties tonen;g;3;;vanLoon
316;1;Botox;Geen rimpels;g;3;;vanLoon
319;1;Botox;Kun je een ongewenste gezichtuitdrukking krijgen;g;3;;vanLoon
322;1;Botox;huid strak trekt (rimpels worden strak getrokken);g;3;;vanLoon
403;1;Botox;kan je gezicht uitdrukkig veranderen;g;3;;vanLoon
406;1;Botox;kunnen er rimpels mee verborgen wordeen;g;3;;vanLoon
424;1;Botox;komt er een ongewenste andere gezichts uitdrukking;g;3;;vanLoon
427;1;Botox;kan je rimpels weg laten halen;g;3;;vanLoon
442;1;Botox;je ziet er jonger uit;g;3;;vanLoon
502;1;Botox;Kan je gezichtsuitdrukking veranderen.;g;3;;vanLoon
505;1;Botox;kan je gezicht een andere vorm krijgen;g;3;;vanLoon
508;1;Botox;rare gezichtsuitdrukking;g;3;;vanLoon
511;1;Botox;je kan ongewenstegezichtsuitdrukking krijgen;g;3;;vanLoon
520;1;Botox;stoppen mensen met veel knipperen;g;3;;vanLoon
523;1;Botox;men kan ereen vreemde gezichtsuitdrukking van krijgen.;g;3;;vanLoon
101;2;Botox;andere gezichtsuitdrukking;g;3;;vanLoon
107;2;Botox;kan je gezichts uitdrukking ineens veranderen;g;3;;vanLoon
110;2;Botox;zie je er jonger uit;g;3;;vanLoon
113;2;Botox;kan je geen gezichtsuitdrukkingen meer zien;g;3;;vanLoon
119;2;Botox;kan je rimpels recht worden gestreken;g;3;;vanLoon
131;2;Botox;rare gezichtsuitdrukkingen;g;3;;vanLoon
134;2;Botox;Zien mensen er jonger uit;g;3;;vanLoon
203;2;Botox;Mensen zien er daardoor jonger uit.;g;3;;vanLoon
206;2;Botox;lijk je jonger.;g;3;;vanLoon
212;2;Botox;Kun je minder goed emoties tonen;g;3;;vanLoon
215;2;Botox;Voorkom je dat oogleden hard knipperen.;g;3;;vanLoon
218;2;Botox;Mensen zien niet of iemand gelukkig is of niet.;g;3;;vanLoon
221;2;Botox;mensen lijken jonger;g;3;;vanLoon
302;2;Botox;rimpel weg;g;3;;vanLoon
311;2;Botox;Gezichtsuitdrukking kan ongewenst veranderen;g;3;;vanLoon
314;2;Botox;gebruiken mensen het om rimpels weg te halen en lijken ze jonger;g;3;;vanLoon
317;2;Botox;Mensen gaan er jonger uitzien;g;3;;vanLoon
320;2;Botox;Zie je er jonger uit;g;3;;vanLoon
326;2;Botox;hebben mensen soms een ongewenste gezichtsuitdrukking;g;3;;vanLoon
404;2;Botox;kans op andere gezichtsuitdrukking;g;3;;vanLoon
410;2;Botox;Rimpels verwijderen;g;3;;vanLoon
416;2;Botox;Kunnen iemands gezichtsuidrukkingen niet goed overkomen;g;3;;vanLoon
422;2;Botox;ongewenste gezichtsuitdrukking;g;3;;vanLoon
503;2;Botox;Gebruiken mensen het in het ziekenhuis tegen ziektes. bijvoorbeeld ogen die blijven knipperen.;g;3;;vanLoon
512;2;Botox;om er jonger uit te zien;g;3;;vanLoon
515;2;Botox;zien mensen er jonger uit;g;3;;vanLoon
518;2;Botox;Gezichts trekken anders;g;3;;vanLoon
584;2;Botox;rimpels wegstruiken en glad voorhoofd;g;3;;vanLoon
106;1;Botox;Je kan een ongewenste gezichtsuitdrukking krijgen;g;4;;vanLoon
109;1;Botox;zie je de rimpels niet meer zo goed.;g;4;;vanLoon
118;1;Botox;kunnen gezichtsuitdrukkingen / emoties minder goed te zien zijn;g;4;;vanLoon
133;1;Botox;Emotie uitingen in het gezicht kunnen anders zijn;g;4;;vanLoon
202;1;Botox;lijken mensen jonger;g;4;;vanLoon
205;1;Botox;kan het zijn dat het lijk of geen geen emoties meer vertoont;g;4;;vanLoon
211;1;Botox;voor rimpels op te vullen;g;4;;vanLoon
301;1;Botox;gaan je rimpels weg;g;4;;vanLoon
304;1;Botox;kunnen mensen er jonger uitzien;g;4;;vanLoon
313;1;Botox;lijken mensen jonger;g;4;;vanLoon
319;1;Botox;Zie je er jonger uit;g;4;;vanLoon
331;1;Botox;Zien mensen er jonger uit;g;4;;vanLoon
406;1;Botox;en kan mee geholpen worden want al knipper je heelvaak kan je er mee aanspanningsignaal laten uitschakelen wardoor je mindersnel gaat knipperen;g;4;;vanLoon
424;1;Botox;hebben mensen minder rimpels;g;4;;vanLoon
442;1;Botox;je gezichtsuitdrukking kan erdoor veranderen;g;4;;vanLoon
502;1;Botox;Wordt je huid strakker en zie je er jonger uit.;g;4;;vanLoon
517;1;Botox;Wordt gebruikt om rimpels rond de ogen te verwijderen.;g;4;;vanLoon
520;1;Botox;worden de rimpels weg gewerkt;g;4;;vanLoon
523;1;Botox;rimpels zijn tijdelijk niet mee rzichtbaar.;g;4;;vanLoon
101;2;Botox;je ziet er jonger uit;g;4;;vanLoon
107;2;Botox;je kunt er jonger uit komen te zien;g;4;;vanLoon
110;2;Botox;kan je een ongewenste gezichts vorm krijgen;g;4;;vanLoon
113;2;Botox;zal je minder knipperen met je ogen;g;4;;vanLoon
119;2;Botox;kan iemands gezichts uitdrukking ongewenst veranderen;g;4;;vanLoon
134;2;Botox;Kan de gezichtsuitdrukking van de persoon emotieloos overkomen;g;4;;vanLoon
137;2;Botox;kan hard knipperen of iets anders voorkomen;g;4;;vanLoon
203;2;Botox;De gezichtsuitdrukking kan ongewenst veranderen als botox wordt gebruikt.;g;4;;vanLoon
206;2;Botox;Kan je gezichtsuitdrukking veranderen;g;4;;vanLoon
209;2;Botox;kan je gezichtsuitdrukking ongewenst veranderen;g;4;;vanLoon
221;2;Botox;mensen krijgen ongewest verandingen in de gezichtsuitdrukking;g;4;;vanLoon
224;2;Botox;Kunnen rimpels weggehaald worden.;g;4;;vanLoon
302;2;Botox;soms gezichtsuitdrukking minder;g;4;;vanLoon
311;2;Botox;je ziet er jonger uit;g;4;;vanLoon
314;2;Botox;maar bij gebruik kan ook de gezichtsuitdrukking in je gezicht verloren gaan of grotendeels weg gaan;g;4;;vanLoon
317;2;Botox;de gezichtsuitdrukkingen gaan veranderen;g;4;;vanLoon
320;2;Botox;Kan je gezichtsuitdrukking ongewenst veranderen;g;4;;vanLoon
323;2;Botox;Gezichtsuitdrukkingen worden minder/gaan moeilijker.;g;4;;vanLoon
326;2;Botox;lijken mensen jonger;g;4;;vanLoon
404;2;Botox;rimpels rond de ogen verdwijnen;g;4;;vanLoon
413;2;Botox;rimpels gaan weg;g;4;;vanLoon
425;2;Botox;word een probleem als hard met de ogen knipperen verhoplen;g;4;;vanLoon
506;2;Botox;Gezicht neemt andere vorm aan.;g;4;;vanLoon
509;2;Botox;kan een vervelende gezichtsuitdukking krijgen;g;4;;vanLoon
515;2;Botox;kan de gezichtsuitdrukking van iemand ongewenst veranderen;g;4;;vanLoon
584;2;Botox;zien mensen jonger uit;g;4;;vanLoon
445;1;Botox;Gedaan;o;1;;vanLoon
445;1;Botox;Gedaan;o;2;;vanLoon
445;1;Botox;Gedaan;o;3;;vanLoon
445;1;Botox;Gedaan;o;4;;vanLoon
328;1;Botox;wordt het gebruikt door dokters tegen bijv. extreem hard knipperen en bij plastische chirurgie om rimpels weg te halen;t;1;;vanLoon
323;2;Botox;Je ziet er jonger uit. (bijv. rimpels verdwijnen);t;3;;vanLoon
419;2;Botox;je huis word strakker;;3;;vanLoon
407;2;Botox;kan het helpen ontspannen;;4;;vanLoon
419;2;Botox;je gezichtsuitdrukking kan ongewenst veranderen;;4;;vanLoon
103;1;Geld;als het niet goed is bij je familie;c;1;;vanLoon
106;1;Geld;Ze denken dat geld gelukkig maakt;c;1;;vanLoon
301;1;Geld;wanneer iemand veel geld heeft;c;1;;vanLoon
313;1;Geld;Mensen met veel geld veel willen kopen (luxe leven);c;1;;vanLoon
316;1;Geld;Verliest vaak familie en vrienden;c;1;;vanLoon
322;1;Geld;van nature moet de mens niet te lang van gevaren onthouden worden;c;1;;vanLoon
421;1;Geld;ze hebben een normaal leven, zonder dat ze te veel gelf hebben;c;1;;vanLoon
508;1;Geld;mensen met minder geld zijn soms gelukkiger;c;1;;vanLoon
517;1;Geld;Mensen denken dat geld gelukkig maakt;c;1;;vanLoon
101;2;Geld;veel geluk;c;1;;vanLoon
203;2;Geld;Mensen mogen niet lang afgeleid worden van gevaar.;c;1;;vanLoon
218;2;Geld;De natuur heeft iets gedaan met de mens.;c;1;;vanLoon
302;2;Geld;te veel geld;c;1;;vanLoon
326;2;Geld;mensen mogen niet te ver afwijken van gevaar en geluk;c;1;;vanLoon
407;2;Geld;mesen zijn nooit lang gelukkig;c;1;;vanLoon
410;2;Geld;Mensen hebben graag Geld of alcohol;c;1;;vanLoon
422;2;Geld;mensen willen graag geld verdienen;c;1;;vanLoon
503;2;Geld;snel afgeleid van mogelijk gevaar.;c;1;;vanLoon
